id,type,category,epoch,difficulty,points,question,content,correctAnswer,rubric,tags,metadata,createdAt,updatedAt,work
cmk47srl6001nqh49z5df9w9u,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Które postacie są dziećmi Edypa i Jokasty?,"{""options"": [""Antygona"", ""Kreon"", ""Ismena"", ""Tyrezjasz"", ""Eteokles""]}","[0, 2, 4]",,"{""dzieci Edypa"",Antygona,Ismena,Eteokles}","{""explanation"": ""Dziećmi Edypa i Jokasty są: Antygona, Ismena (córki) oraz Eteokles i Polinejkes (synowie). Kreon to brat Jokasty, a Tyrezjasz to wróżbita.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl6001oqh492pz3f8bo,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Które stwierdzenia o Edypie są prawdziwe?,"{""options"": [""Pokonał Sfinksa"", ""Był synem Polybosa i Meropy biologicznie"", ""Ożenił się z własną matką"", ""Zabił własnego ojca"", ""Urodził się w Koryncie""]}","[0, 2, 3]",,"{Edyp,fakty,biografia}","{""explanation"": ""Edyp pokonał Sfinksa, ożenił się z matką Jokastą i zabił ojca Lajosa. Polybos i Meropa byli jego przybranymi rodzicami, a urodził się w Tebach.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001pqh49139o2k0d,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Które zbrodnie popełnił Edyp (nawet nieświadomie)?,"{""options"": [""Ojcobójstwo"", ""Kazirodztwo"", ""Kradzież"", ""Zdradę stanu"", ""Bluźnierstwo""]}","[0, 1]",,"{zbrodnie,ojcobójstwo,kazirodztwo}","{""explanation"": ""Edyp popełnił dwie najcięższe zbrodnie w pojęciu starożytnych Greków: ojcobójstwo (zabił Lajosa) i kazirodztwo (poślubił matkę Jokastę).""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001qqh49892luqdf,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Które miasta są związane z historią Edypa?,"{""options"": [""Teby"", ""Ateny"", ""Korynt"", ""Sparta"", ""Delfy""]}","[0, 2, 4]",,"{Teby,Korynt,Delfy,miejsca}","{""explanation"": ""Teby - miejsce urodzenia i panowania Edypa. Korynt - gdzie wychowali go przybrani rodzice. Delfy - gdzie usłyszał przepowiednię od wyroczni.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001rqh49djlxk879,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które elementy należą do struktury tragedii greckiej?,"{""options"": [""Prolog"", ""Parodos"", ""Intermezzo"", ""Stasimon"", ""Eksodos""]}","[0, 1, 3, 4]",,"{""struktura tragedii"",prolog,parodos,stasimon,eksodos}","{""explanation"": ""Struktura tragedii greckiej obejmuje: prolog (wstęp), parodos (wejście chóru), epizody i stasimony (pieśni chóru), eksodos (zakończenie). Intermezzo to element opery, nie tragedii.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001sqh493utclkqy,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które cechy charakteryzują bohatera tragicznego według Arystotelesa?,"{""options"": [""Wysokie urodzenie"", ""Całkowita niewinność"", ""Hamartia (błąd tragiczny)"", ""Szczęśliwe zakończenie"", ""Wzbudzanie litości i trwogi""]}","[0, 2, 4]",,"{""bohater tragiczny"",Arystoteles,hamartia}","{""explanation"": ""Bohater tragiczny według Arystotelesa: wysoko urodzony, popełnia hamartię (błąd), wzbudza litość i trwogę. Nie jest całkowicie niewinny ani całkowicie zły, a jego los kończy się katastrofą.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001tqh49fy0xbk7a,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które terminy związane z tragedią grecką pochodzą z 'Poetyki' Arystotelesa?,"{""options"": [""Katharsis"", ""Leitmotiv"", ""Perypetia"", ""Anagnorisis"", ""Collage""]}","[0, 2, 3]",,"{Arystoteles,Poetyka,terminy}","{""explanation"": ""Z 'Poetyki' Arystotelesa pochodzą: katharsis (oczyszczenie), perypetia (zwrot akcji), anagnorisis (rozpoznanie). Leitmotiv to termin muzyczny, collage - z sztuk plastycznych.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001uqh496s15gh04,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które z poniższych są przykładami ironii tragicznej w 'Królu Edypie'?,"{""options"": [""Edyp przeklina mordercę Lajosa, nie wiedząc, że to on sam"", ""Edyp szydzi ze 'ślepoty' Tyrezjasza"", ""Jokasta podaje przykład 'niespełnionej' przepowiedni"", ""Kreon zostaje oskarżony o spisek"", ""Edyp ucieka z Koryntu, by uniknąć przepowiedni""]}","[0, 1, 2, 4]",,"{""ironia tragiczna"",paradoks,nieświadomość}","{""explanation"": ""Wszystkie te sytuacje oprócz oskarżenia Kreona są przykładami ironii tragicznej - bohaterowie mówią lub działają, nie znając prawdy, którą zna widz.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001vqh49t0ngr7ph,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które funkcje pełni chór w 'Królu Edypie'?,"{""options"": [""Komentuje wydarzenia"", ""Walczy z bohaterami"", ""Reprezentuje społeczność tebańską"", ""Formułuje prawdy ogólne"", ""Zabija Jokastę""]}","[0, 2, 3]",,"{chór,""funkcje chóru"",komentarz}","{""explanation"": ""Chór komentuje wydarzenia, reprezentuje społeczność (starców tebańskich), formułuje prawdy ogólne o życiu i losie. Nie bierze udziału w akcji fizycznej.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl7001wqh49lfjg1wnf,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Które cechy charakteryzują Edypa jako władcę?,"{""options"": [""Troska o poddanych"", ""Chciwość"", ""Dążenie do prawdy"", ""Tchórzostwo"", ""Poczucie odpowiedzialności""]}","[0, 2, 4]",,"{Edyp,władca,""cechy pozytywne""}","{""explanation"": ""Edyp to dobry władca: troszczy się o poddanych (chce uwolnić miasto od zarazy), dąży do prawdy i czuje się odpowiedzialny za los Teb.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl8001xqh49m5hdbur8,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Dopasuj postać do jej roli w dramacie.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Tyrezjasz""}, {""id"": ""B"", ""text"": ""Kreon""}, {""id"": ""C"", ""text"": ""Jokasta""}], ""rightColumn"": [{""id"": ""1"", ""text"": ""brat królowej""}, {""id"": ""2"", ""text"": ""ślepy wróżbita""}, {""id"": ""3"", ""text"": ""żona i matka Edypa""}], ""matchingType"": ""character_role""}","[[0, 1], [1, 0], [2, 2]]",,"{postacie,dopasowanie,role}","{""explanation"": ""Tyrezjasz - ślepy wróżbita, Kreon - brat królowej Jokasty, Jokasta - żona i jednocześnie matka Edypa.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl8001yqh49i7nmi571,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Dopasuj termin do jego znaczenia.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Hybris""}, {""id"": ""B"", ""text"": ""Katharsis""}, {""id"": ""C"", ""text"": ""Fatum""}], ""rightColumn"": [{""id"": ""1"", ""text"": ""przeznaczenie""}, {""id"": ""2"", ""text"": ""pycha""}, {""id"": ""3"", ""text"": ""oczyszczenie""}], ""matchingType"": ""term_definition""}","[[0, 1], [1, 2], [2, 0]]",,"{terminy,definicje,dopasowanie}","{""explanation"": ""Hybris - pycha obrażająca bogów, katharsis - oczyszczenie duszy widza, fatum - nieuchronne przeznaczenie.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl8001zqh49jxx2mdim,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Dopasuj miejsce do wydarzenia z życia Edypa.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Kiteron""}, {""id"": ""B"", ""text"": ""Rozstaj trzech dróg""}, {""id"": ""C"", ""text"": ""Delfy""}], ""rightColumn"": [{""id"": ""1"", ""text"": ""zabójstwo Lajosa""}, {""id"": ""2"", ""text"": ""porzucenie niemowlęcia""}, {""id"": ""3"", ""text"": ""otrzymanie przepowiedni""}], ""matchingType"": ""place_event""}","[[0, 1], [1, 0], [2, 2]]",,"{miejsca,wydarzenia,dopasowanie}","{""explanation"": ""Kiteron - góry, gdzie porzucono niemowlę. Rozstaj trzech dróg - miejsce zabójstwa Lajosa. Delfy - wyrocznia, gdzie Edyp usłyszał przepowiednię.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl80020qh49n54n0rl3,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Dopasuj element struktury tragedii do jego opisu.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Prolog""}, {""id"": ""B"", ""text"": ""Parodos""}, {""id"": ""C"", ""text"": ""Eksodos""}], ""rightColumn"": [{""id"": ""1"", ""text"": ""wejście chóru""}, {""id"": ""2"", ""text"": ""część wstępna""}, {""id"": ""3"", ""text"": ""zakończenie i wyjście chóru""}], ""matchingType"": ""structure_description""}","[[0, 1], [1, 0], [2, 2]]",,"{struktura,tragedia,kompozycja}","{""explanation"": ""Prolog - część wstępna przed wejściem chóru. Parodos - pieśń towarzysząca wejściu chóru. Eksodos - zakończenie z wyjściem chóru.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl80021qh49kwrpjucp,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Uzupełnij zdanie o przepowiedni danej Edypowi.,"{""gaps"": [{""id"": 1, ""options"": [""Atenach"", ""Delfach"", ""Tebach"", ""Koryncie""]}, {""id"": 2, ""options"": [""uratuje"", ""zabije"", ""znajdzie"", ""opuści""]}, {""id"": 3, ""options"": [""opuści"", ""zabije"", ""poślubi"", ""znajdzie""]}], ""textWithGaps"": ""Wyrocznia w [1] przepowiedziała Edypowi, że [2] własnego ojca i [3] własną matkę.""}","[1, 1, 2]",,"{przepowiednia,wyrocznia,uzupełnianka}","{""explanation"": ""Wyrocznia w Delfach przepowiedziała Edypowi, że zabije własnego ojca i poślubi własną matkę.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90022qh490iirlxoc,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,1,2,Uzupełnij informacje o nagrodzie za pokonanie Sfinksa.,"{""gaps"": [{""id"": 1, ""options"": [""Minotaura"", ""Sfinksa"", ""Hydry"", ""Meduzy""]}, {""id"": 2, ""options"": [""Aten"", ""Koryntu"", ""Teb"", ""Sparty""]}, {""id"": 3, ""options"": [""Heleny"", ""Jokasty"", ""Antygony"", ""Ismeny""]}], ""textWithGaps"": ""Za pokonanie [1] Edyp otrzymał tron [2] i rękę królowej [3].""}","[1, 2, 1]",,"{Sfinks,nagroda,Jokasta}","{""explanation"": ""Za pokonanie Sfinksa Edyp otrzymał tron Teb i rękę królowej Jokasty.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90023qh499hsfclsu,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Uzupełnij informacje o strukturze tragedii.,"{""gaps"": [{""id"": 1, ""options"": [""eksodosu"", ""prologu"", ""stasimonu"", ""epizodu""]}, {""id"": 2, ""options"": [""prologu"", ""eksodosu"", ""parodosu"", ""stasimonu""]}, {""id"": 3, ""options"": [""parodosu"", ""prologu"", ""eksodosu"", ""stasimonu""]}], ""textWithGaps"": ""Tragedia grecka składa się z [1] (części wstępnej), [2] (pieśni wejścia chóru), epizodów i stasimonów oraz [3] (zakończenia).""}","[1, 2, 2]",,"{struktura,tragedia,kompozycja}","{""explanation"": ""Tragedia grecka: prolog (wstęp), parodos (pieśń wejścia chóru), epizody i stasimony, eksodos (zakończenie).""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90024qh49lkglylsu,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Uzupełnij informacje o katharsis.,"{""gaps"": [{""id"": 1, ""options"": [""Platona"", ""Sokratesa"", ""Arystotelesa"", ""Heraklita""]}, {""id"": 2, ""options"": [""zniszczenie"", ""oczyszczenie"", ""wzmocnienie"", ""osłabienie""]}, {""id"": 3, ""options"": [""gniewu"", ""radości"", ""litości"", ""obojętności""]}], ""textWithGaps"": ""Według [1] celem tragedii jest katharsis, czyli [2] duszy widza przez przeżycie [3] i trwogi.""}","[2, 1, 2]",,"{katharsis,Arystoteles,tragedia}","{""explanation"": ""Według Arystotelesa celem tragedii jest katharsis - oczyszczenie duszy widza przez przeżycie litości i trwogi.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90025qh49g5t0rbmn,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,2,2,Uzupełnij informacje o ironii tragicznej.,"{""gaps"": [{""id"": 1, ""options"": [""bohater"", ""chór"", ""widz"", ""autor""]}, {""id"": 2, ""options"": [""widz"", ""bohater"", ""chór"", ""bogowie""]}, {""id"": 3, ""options"": [""chwali"", ""przeklina"", ""nagradza"", ""chroni""]}], ""textWithGaps"": ""Ironia tragiczna polega na tym, że [1] wie więcej niż [2]. W 'Królu Edypie' wiemy, że Edyp [3] sam siebie, szukając mordercy Lajosa.""}","[2, 1, 1]",,"{""ironia tragiczna"",widz,bohater}","{""explanation"": ""Ironia tragiczna: widz wie więcej niż bohater. Wiemy, że Edyp przeklina sam siebie, szukając mordercy Lajosa.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90026qh493jai95vs,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, na czym polega ironia tragiczna w scenie, gdy Edyp przeklina mordercę Lajosa.","{""requirements"": [""Wyjaśnienie pojęcia ironii tragicznej"", ""Wskazanie, że Edyp nie wie, iż przeklina samego siebie"", ""Podkreślenie kontrastu między wiedzą widza a niewiedzą bohatera""]}",,,"{""ironia tragiczna"",klątwa,analiza}","{""sampleAnswer"": ""Ironia tragiczna polega na tym, że widz wie więcej niż bohater. W tej scenie Edyp publicznie przeklina mordercę Lajosa i zapowiada mu wygnanie - nie wiedząc, że to on sam zabił króla. Widz zna prawdę i obserwuje, jak Edyp nieświadomie ściąga klątwę na własną głowę, co potęguje tragizm sytuacji.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90027qh492mkz34g2,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, dlaczego próby ucieczki przed przeznaczeniem paradoksalnie doprowadziły do jego spełnienia.","{""requirements"": [""Wskazanie działań Lajosa (porzucenie syna)"", ""Wskazanie działań Edypa (ucieczka z Koryntu)"", ""Wyjaśnienie paradoksu - ucieczka prowadzi do spełnienia przepowiedni""]}",,,"{fatum,paradoks,przepowiednia}","{""sampleAnswer"": ""Lajos porzucił syna w górach, by uniknąć śmierci z jego rąk - ale dzięki temu Edyp trafił do Koryntu i nie znał prawdziwych rodziców. Edyp uciekł z Koryntu, by nie zabić ojca - ale właśnie ta ucieczka doprowadziła go na rozstaj dróg, gdzie zabił Lajosa. Paradoks polega na tym, że działania mające zapobiec przepowiedni stały się narzędziem jej spełnienia.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srl90028qh49tdzlfgou,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,Wyjaśnij symboliczne znaczenie ślepoty w dramacie 'Król Edyp'.,"{""requirements"": [""Porównanie ślepego Tyrezjasza i widzącego Edypa"", ""Wskazanie na paradoks: ślepiec widzi prawdę, widzący jest ślepy duchowo"", ""Odniesienie do samooślepienia Edypa""]}",,,"{ślepota,symbol,Tyrezjasz,Edyp}","{""sampleAnswer"": ""Ślepota symbolizuje paradoks mądrości i niewiedzy. Ślepy Tyrezjasz 'widzi' prawdę o Edypie, podczas gdy widzący król jest 'ślepy' na własną tożsamość. Gdy Edyp w końcu 'przejrzał' (poznał prawdę), sam się oślepił - jakby uznając, że wzrok fizyczny jest bezwartościowy wobec ślepoty duchowej, jakiej doświadczał.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla0029qh49gmzxzfjp,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, na czym polega konflikt tragiczny w 'Królu Edypie'.","{""requirements"": [""Definicja konfliktu tragicznego"", ""Wskazanie stron konfliktu (jednostka vs fatum)"", ""Podkreślenie nieuchronności klęski bohatera""]}",,,"{""konflikt tragiczny"",fatum,jednostka}","{""sampleAnswer"": ""Konflikt tragiczny to zderzenie wybitnej jednostki z siłą wyższą, w którym bohater nie może zwyciężyć. W 'Królu Edypie' jest to starcie Edypa z fatum - nieuchronnym przeznaczeniem. Mimo inteligencji, dobrych intencji i władzy królewskiej, Edyp nie może uciec przed losem wyznaczonym przez bogów. Każda jego próba uniknięcia przepowiedni przybliża jej spełnienie.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002aqh49wta4xw33,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, czym jest hamartia i jak przejawia się u Edypa.","{""requirements"": [""Definicja hamartii (błąd tragiczny)"", ""Wskazanie przejawów hamartii u Edypa"", ""Związek między hamartią a upadkiem bohatera""]}",,,"{hamartia,""błąd tragiczny"",Arystoteles}","{""sampleAnswer"": ""Hamartia to błąd tragiczny bohatera prowadzący do jego upadku. U Edypa przejawia się na dwóch poziomach: jako hybris (pycha, przekonanie o możliwości oszukania losu) oraz jako nieświadomość własnej tożsamości. Jego upór w dążeniu do prawdy, choć sam w sobie szlachetny, prowadzi do katastrofy - odkrycia, że sam jest mordercą i kazirodcą.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002bqh49q0ayb4uv,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,Jakie funkcje pełni chór w tragedii 'Król Edyp'? Podaj trzy przykłady.,"{""requirements"": [""Wymienienie trzech funkcji chóru"", ""Odniesienie do konkretnych scen lub wypowiedzi chóru"", ""Wskazanie znaczenia chóru dla odbioru tragedii""]}",,,"{chór,funkcje,""tragedia grecka""}","{""sampleAnswer"": ""Chór pełni trzy główne funkcje: 1) komentuje wydarzenia - np. wyraża wątpliwości po oskarżeniach Tyrezjasza; 2) reprezentuje społeczność tebańską - błaga bogów o ratunek od zarazy; 3) formułuje prawdy ogólne - kończy dramat sentencją o kruchości ludzkiego szczęścia. Chór pomaga widzowi zrozumieć głębszy sens wydarzeń.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002cqh498at5dmbc,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, dlaczego Edyp wybrał oślepienie zamiast samobójstwa.","{""requirements"": [""Wskazanie motywacji Edypa"", ""Odniesienie do pojęcia kary i cierpienia"", ""Związek z Hadesem i rodziną""]}",,,"{oślepienie,kara,samoukaranie}","{""sampleAnswer"": ""Edyp wybrał oślepienie jako formę kary surowszej niż śmierć - chciał żyć w ciemności i cierpieniu, by odpokutować zbrodnie. Ponadto nie chciał po śmierci spotkać w Hadesie rodziców, których tak zhańbił. Oślepienie jest też symbolicznym aktem - skoro jego oczy nie dostrzegły prawdy, gdy widział, to nie zasługują na oglądanie czegokolwiek.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002dqh49wtg4g623,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, co oznacza przesłanie końcowe chóru: 'śmiertelnika tu żadnego zwać szczęśliwym nie należy'.","{""requirements"": [""Interpretacja sentencji"", ""Odniesienie do losu Edypa"", ""Uniwersalne znaczenie przesłania""]}",,,"{przesłanie,chór,mądrość}","{""sampleAnswer"": ""Chór głosi, że nikogo nie można nazwać szczęśliwym, dopóki nie zakończy życia. Los Edypa - z potężnego, mądrego króla stał się ślepym wygnańcem - pokazuje, jak gwałtownie może się odmienić fortuna. Przesłanie ma wymiar uniwersalny: przestrzega przed pychą i przypomina o kruchości ludzkiego szczęścia. Dopiero śmierć kończy niepewność losu.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002eqh49zu0snyt7,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,Porównaj postawę Edypa i Jokasty wobec przepowiedni i prawdy.,"{""requirements"": [""Charakterystyka postawy Edypa (dążenie do prawdy)"", ""Charakterystyka postawy Jokasty (unikanie prawdy)"", ""Wskazanie konsekwencji obu postaw""]}",,,"{Edyp,Jokasta,prawda,porównanie}","{""sampleAnswer"": ""Edyp nieugięcie dąży do poznania prawdy, mimo ostrzeżeń - jego upór prowadzi do odkrycia straszliwej prawdy, ale zachowuje godność przez przyjęcie odpowiedzialności. Jokasta próbuje unikać prawdy, bagatelizuje przepowiednie, błaga Edypa, by przestał szukać - gdy poznaje prawdę, popełnia samobójstwo. Edyp reprezentuje heroiczne mierzenie się z losem, Jokasta - ucieczkę.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002fqh49459fuktg,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, dlaczego Arystoteles uznał 'Króla Edypa' za wzorcową tragedię.","{""requirements"": [""Wskazanie cech bohatera tragicznego spełnionych przez Edypa"", ""Odniesienie do perypetii i anagnorisis"", ""Związek z katharsis""]}",,,"{Arystoteles,Poetyka,""wzorcowa tragedia""}","{""sampleAnswer"": ""Arystoteles uznał 'Króla Edypa' za wzór, bo idealnie realizuje wymagania tragedii: Edyp jest wysoko urodzony, ale nie całkiem zły ani całkiem dobry - popełnia hamartię. Dramat zawiera doskonałą perypetię (zwrot losu) zbiegającą się z anagnorisis (rozpoznaniem prawdy). Całość wzbudza litość i trwogę, prowadząc do katharsis - oczyszczenia emocji widza.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
cmk47srla002gqh49lqw9tmhx,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,2,2,"Wyjaśnij, co to znaczy, że Edyp jest 'niewinnym winowajcą'.","{""requirements"": [""Wskazanie zbrodni Edypa"", ""Podkreślenie nieświadomości działania"", ""Paradoks winy i niewinności""]}",,,"{wina,niewinność,paradoks}","{""sampleAnswer"": ""Edyp popełnił najcięższe zbrodnie - ojcobójstwo i kazirodztwo - ale działał nieświadomie. Nie wiedział, że człowiek na rozstaju dróg to jego ojciec, ani że Jokasta to jego matka. Nie miał złych intencji, wręcz starał się uniknąć zbrodni. Jest więc 'niewinnym winowajcą' - ponosi konsekwencje czynów, które popełnił bez winy moralnej, co potęguje tragizm jego losu.""}",2026-01-07 16:10:20.947,2026-01-07 16:10:20.947,Król Edyp
