id,type,category,work,difficulty,question,createdAt
cmiipdfyr00asqh7mzpuq1bvm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,1,Które cechy charakteryzują romantycznego bohatera jak Konrad?,2025-11-28 10:11:40.943
cmiipdfyr00atqh7m6ix8svfb,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,1,Które utwory napisał Adam Mickiewicz?,2025-11-28 10:11:40.943
cmiipdfys00auqh7mohyu89jd,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,1,Które elementy występują w Widzeniu księdza Piotra?,2025-11-28 10:11:40.943
cmiipdfys00avqh7mk02f8oam,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,1,Które postawy są obecne w Dziadach cz. III?,2025-11-28 10:11:40.943
cmiipdfys00awqh7m9crakuhv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Dopasuj postać do jej roli w dramacie.,2025-11-28 10:11:40.943
cmiipdfys00axqh7mdna6zl49,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Dopasuj fazę Wielkiej Improwizacji do jej opisu.,2025-11-28 10:11:40.943
cmiipdfys00ayqh7monoffbz2,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Dopasuj pojęcie do definicji.,2025-11-28 10:11:40.943
cmiipdfys00azqh7mlgc9g8gd,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które zarzuty stawia Konrad Bogu w Wielkiej Improwizacji?,2025-11-28 10:11:40.943
cmiipdfys00b0qh7mx1lim4em,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które sceny następują PO Wielkiej Improwizacji?,2025-11-28 10:11:40.943
cmiipdfys00b1qh7mymg5jn3h,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które elementy symboliki chrześcijańskiej występują w mesjanizmie polskim?,2025-11-28 10:11:40.943
cmiipdfys00b2qh7mprrjnxmx,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Uzupełnij zdanie o Wielkiej Improwizacji.,2025-11-28 10:11:40.943
cmiipdfyt00b3qh7myw8nnt6k,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Uzupełnij zdanie o mesjanizmie.,2025-11-28 10:11:40.943
cmiipdfyt00b4qh7mnpojaeg7,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które twierdzenia o prometeizmie są prawdziwe?,2025-11-28 10:11:40.943
cmiipdfyt00b5qh7m9ce3ew0b,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Dopasuj symbol do znaczenia w Dziadach cz. III.,2025-11-28 10:11:40.943
cmiipdfyt00b6qh7mikgt3w82,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które cechy różnią Konrada od księdza Piotra?,2025-11-28 10:11:40.943
cmiipdfyt00b7qh7mhz6vndmp,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,2,Które wydarzenia historyczne wpłynęły na powstanie Dziadów cz. III?,2025-11-28 10:11:40.943
cmiipdfyt00b8qh7mcypb3uv2,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Kim był Konrad przed przemianą opisaną w Prologu Dziadów cz. III?,2025-11-28 10:11:40.943
cmiipdfyt00b9qh7ms5i81kwh,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Co oznacza słowo 'mesjanizm' i skąd pochodzi?,2025-11-28 10:11:40.943
cmiipdfyt00baqh7mmr3dbk2f,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Czego żąda Konrad od Boga w Wielkiej Improwizacji?,2025-11-28 10:11:40.943
cmiipdfyt00bbqh7mufhwcp5o,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Co symbolizują trzy gwoździe w Widzeniu księdza Piotra?,2025-11-28 10:11:40.943
cmiipdfyu00bcqh7mjub9i2yf,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Dlaczego Polska była nazywana 'Chrystusem narodów'?,2025-11-28 10:11:40.943
cmiipdfyu00bdqh7mcvaovelw,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Co przerywa bluźnierstwo Konrada i kto dokańcza jego słowa?,2025-11-28 10:11:40.943
cmiipdfyu00beqh7mwunl8zy0,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Kto i dlaczego modli się za Konrada podczas Wielkiej Improwizacji?,2025-11-28 10:11:40.943
cmiipdfyu00bfqh7mj7a71dic,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,1,Co oznacza słynne zdanie Konrada 'Nazywam się Milion'?,2025-11-28 10:11:40.943
cmiipdfyu00bgqh7m0ng186co,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,"Wyjaśnij, czym różni się prometeizm Konrada od mesjanizmu księdza Piotra.",2025-11-28 10:11:40.943
cmiipdfyu00bhqh7m8ssttxo6,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,"Co oznacza zarzut Konrada, że Bóg ma 'mądrość, ale nie ma miłości'?",2025-11-28 10:11:40.943
cmiipdfyu00biqh7md7s49r54,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,"Wyjaśnij, dlaczego romantyczna improwizacja była uważana za dowód geniuszu poetyckiego.",2025-11-28 10:11:40.943
cmiipdfyu00bjqh7mlqxbxt5w,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,"Co oznacza tajemnicze proroctwo o zbawicielu, którego 'imię czterdzieści i cztery'?",2025-11-28 10:11:40.943
cmiipdfyu00bkqh7milg2z1hz,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,Dlaczego Francja jest porównana do Piłata w Widzeniu księdza Piotra?,2025-11-28 10:11:40.943
cmiipdfyv00blqh7m5kzmz0sk,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,"Wyjaśnij, co oznaczają słowa Konrada 'Język kłamie głosowi, a głos myślom kłamie'.",2025-11-28 10:11:40.943
cmiipdfyv00bmqh7mcy9hg5fg,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,Co to jest psychomachia i jak przejawia się w Dziadach cz. III?,2025-11-28 10:11:40.943
cmiipdfyv00bnqh7m332w5stc,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,Wyjaśnij związek między procesem filomatów a treścią Dziadów cz. III.,2025-11-28 10:11:40.943
cmiipdfyv00boqh7mm3gqfy7q,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,W jaki sposób dramat Mickiewicza polemizuje z filozofią Hegla?,2025-11-28 10:11:40.943
cmiipdfyv00bpqh7muylj2n1c,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,2,Jaką funkcję pełni scena Salonu warszawskiego w strukturze dramatu?,2025-11-28 10:11:40.943
cmiipdfyv00bqqh7muubiaqyv,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,1,Przedstaw i oceń postawę Konrada w Wielkiej Improwizacji. Czy jego bunt jest uzasadniony?,2025-11-28 10:11:40.943
cmiipdfyv00brqh7mu47u900n,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,1,Wyjaśnij ideę mesjanizmu w Dziadach cz. III. Dlaczego Polska była nazywana 'Chrystusem narodów'?,2025-11-28 10:11:40.943
cmiipdfyv00bsqh7m06w9frpu,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,2,Porównaj postawy Konrada i księdza Piotra wobec Boga i cierpienia narodu. Która postawa jest przedstawiona jako właściwa droga do zbawienia?,2025-11-28 10:11:40.943
cmiip010b000fqh7mgxia6tw8,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,"Co oznacza termin 'Ungrund' w teozofii Boehmego, do której nawiązuje Wielka Improwizacja?",2025-11-28 10:01:15.031
cmiip010a000eqh7mz66yyic8,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Który filozof mistyczny wpłynął na koncepcję 'natury Boga' atakowanej przez Konrada?,2025-11-28 10:01:15.031
cmiip0115003tqh7m0fv9q5pu,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,5,"Przeanalizuj teozoficzne i filozoficzne źródła Wielkiej Improwizacji (Boehme, Schelling, Leibniz, Księga Hioba). Jak te różne tradycje współistnieją w monologu Konrada i jaką tworzą całość?",2025-11-28 10:01:15.031
cmiip0115003sqh7mooqo7ii3,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,5,"Porównaj trzy główne paradygmaty interpretacyjne mesjanizmu Mickiewicza: hermeneutyczny (Stefanowska), psychoanalityczny (Janion) i postkolonialny (Gall). Oceń ich komplementarność i ograniczenia oraz zaproponuj syntezę.",2025-11-28 10:01:15.031
cmiip0114003rqh7msjmaxpb0,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,4,Przeanalizuj funkcję 'ambiwalencji' w Dziadach cz. III jako świadomej strategii artystycznej Mickiewicza. Jak niedopowiedzenia i wieloznaczności wpływają na interpretację dzieła?,2025-11-28 10:01:15.031
cmiip0114003qqh7mzqn2de8s,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,4,Przeanalizuj mesjanizm Mickiewicza jako 'kontrdyskurs' wobec filozofii Hegla w perspektywie postkolonialnej. Oceń trafność tej interpretacji.,2025-11-28 10:01:15.031
cmiip0114003pqh7mv3kue593,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,3,Omów romantyczną koncepcję poety-demiurga w Wielkiej Improwizacji. Jak Konrad realizuje ten ideał i gdzie napotyka jego granice?,2025-11-28 10:01:15.031
cmiip0114003oqh7mxp2b84w3,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,3,Przeanalizuj problem teodycei w Wielkiej Improwizacji. Jak Konrad polemizuje z klasycznymi rozwiązaniami tego problemu i czy jego argumentacja jest przekonująca?,2025-11-28 10:01:15.031
cmiip0114003nqh7munilp3ay,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,"Porównaj interpretację hermeneutyczną (Stefanowska), psychoanalityczną (Janion) i postkolonialną (Gall) mesjanizmu. Które elementy są wspólne, a które specyficzne dla każdej metody?",2025-11-28 10:01:15.031
cmiip0114003mqh7motachtac,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,"Jak wiersze z rękopisów III cz. Dziadów ('Do Samotności', 'Te rozkwitłe świeżo drzewa...', 'Ja w mej chacie spać nie mogę...') oświetlają genezę i funkcję Wielkiej Improwizacji?",2025-11-28 10:01:15.031
cmiip0113003lqh7m4dfsaji2,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,Przeanalizuj funkcję autocenzury (niedokończonego bluźnierstwa) w Wielkiej Improwizacji jako świadomej strategii artystycznej. Jak wpływa ona na interpretację tekstu?,2025-11-28 10:01:15.031
cmiip0113003kqh7mnr3mx5dv,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Wyjaśnij paradoks 'polskiej mentalności postkolonialnej' według Marii Janion.,2025-11-28 10:01:15.031
cmiip0113003jqh7m4j3gdwhk,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Na czym polega 'lucyferyczny' (nie szatański) charakter buntu Konrada według Natalii Piórczyńskiej?,2025-11-28 10:01:15.031
cmiip0113003iqh7mefpnjgz5,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,"Wyjaśnij, dlaczego Heglowska 'chytrość rozumu' (List der Vernunft) była nie do przyjęcia dla Mickiewicza i jak mesjanizm ją odwraca.",2025-11-28 10:01:15.031
cmiip0113003hqh7mogiowb9c,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Jak Kwiryna Ziemba interpretuje utożsamienie Konrada z 'Milionem' jako mechanizm obronny?,2025-11-28 10:01:15.031
cmiip0112003gqh7ma8fsurmk,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Jak Alfred Gall interpretuje mesjanizm w perspektywie postkolonialnej? Wyjaśnij pojęcie 'kontrdyskursu' i 'appropriation'.,2025-11-28 10:01:15.031
cmiip0112003fqh7mnuncvy8w,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,"Wyjaśnij, czym jest 'figura' w interpretacji Zofii Stefanowskiej i jak stosuje się do mesjanizmu.",2025-11-28 10:01:15.031
cmiip0112003eqh7mifz84fer,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,Jak Maria Janion interpretowała mesjanizm przez pryzmat psychoanalizy?,2025-11-28 10:01:15.031
cmiip0112003dqh7m8itwdwwe,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,Co oznacza termin 'romantyczny tytanizm' Wiktora Weintrauba i jak odnosi się do Wielkiej Improwizacji?,2025-11-28 10:01:15.031
cmiip0112003cqh7mz3xf37zj,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,"Wyjaśnij, czym jest 'teodyceja' i jak Konrad polemizuje z jej klasycznymi rozwiązaniami.",2025-11-28 10:01:15.031
cmiip0112003bqh7mti2asy5g,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,"Co oznaczają słowa Konrada 'Stamtąd przyszły siły moje, skąd do Ciebie przyszły Twoje' i jakie mają źródło filozoficzne?",2025-11-28 10:01:15.031
cmiip0111003aqh7mp9sxpf4y,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,"Wyjaśnij, dlaczego Konrad atakuje 'naturę' Boga, a nie samego Boga. Odwołaj się do teozofii Boehmego.",2025-11-28 10:01:15.031
cmiip01110039qh7mu1swoqyg,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,5,Dopasuj typ interpretacji mesjanizmu do jej kluczowej kategorii.,2025-11-28 10:01:15.031
cmiip01110038qh7m7wjrtge4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,5,Które elementy wskazują na 'ambiwalencję' Dziadów cz. III jako świadomą strategię artystyczną?,2025-11-28 10:01:15.031
cmiip01110037qh7muxyyj666,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,5,Uzupełnij zaawansowaną analizę teozoficznego tła Wielkiej Improwizacji.,2025-11-28 10:01:15.031
cmiip01110036qh7mqemzrvqz,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,4,Dopasuj fazę Wielkiej Improwizacji do dominującego problemu filozoficznego.,2025-11-28 10:01:15.031
cmiip01100035qh7m7xo061jk,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,4,"Które zagrożenia związane z mesjanizmem identyfikowali krytycy (Norwid, Janion)?",2025-11-28 10:01:15.031
cmiip01100034qh7m9mv74lhs,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,4,Uzupełnij analizę perspektywy postkolonialnej na mesjanizm.,2025-11-28 10:01:15.031
cmiip01100033qh7m1f7ftvyu,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,4,Które elementy wskazują na 'lucyferyczny' (nie szatański) charakter buntu Konrada?,2025-11-28 10:01:15.031
cmiip01100032qh7ms770flmv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,4,Dopasuj koncepcję filozoficzną do jej manifestacji w Wielkiej Improwizacji.,2025-11-28 10:01:15.031
cmiip010z0031qh7myq4j7cqv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,Które funkcje pełniła idea mesjanistyczna dla polskiej emigracji po 1831 roku?,2025-11-28 10:01:15.031
cmiip010z0030qh7mtstm0cmz,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,Uzupełnij analizę problemu teodycei w Wielkiej Improwizacji.,2025-11-28 10:01:15.031
cmiip010z002zqh7m5zot6xyj,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,"Które cechy wyróżniają polski prometeizm od zachodnioeuropejskiego (Byron, Shelley)?",2025-11-28 10:01:15.031
cmiip010z002yqh7mbx1486qo,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,Dopasuj badacza do głównej tezy interpretacyjnej.,2025-11-28 10:01:15.031
cmiip010z002xqh7mz9o1xp0b,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,Które interpretacje Wielkiej Improwizacji pojawiają się w tradycji badawczej?,2025-11-28 10:01:15.031
cmiip010y002wqh7mvc6ttk3t,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dziady cz. III,3,Które elementy filozofii Boehmego są obecne w Wielkiej Improwizacji?,2025-11-28 10:01:15.031
cmiip010y002vqh7mfxn2ujol,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,5,"Jak rozumieć twierdzenie, że mesjanizm Mickiewicza to 'historiozofia podporządkowanych'?",2025-11-28 10:01:15.031
cmiip010y002uqh7m9io2md56,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,5,Na czym polega 'paradoks polskiej mentalności postkolonialnej' według Marii Janion?,2025-11-28 10:01:15.031
cmiip010y002tqh7mzpcq1oey,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,5,"Jak wiersze z rękopisów III cz. Dziadów ('Do Samotności', 'Te rozkwitłe świeżo drzewa...') oświetlają genezę Wielkiej Improwizacji?",2025-11-28 10:01:15.031
cmiip010y002sqh7mxsrl9lge,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,5,Jaką funkcję pełni autocenzura Mickiewicza (niedopowiedzenie bluźnierstwa) według współczesnych interpretacji?,2025-11-28 10:01:15.031
cmiip010y002rqh7m0sfwriwo,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,5,Jak koncepcja 'siedmiu duchów źródłowych' Boehmego może tłumaczyć strukturę sił w Wielkiej Improwizacji?,2025-11-28 10:01:15.031
cmiip010x002qqh7m5e1mdifg,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,Co według Ryszarda Przybylskiego oznacza 'milczenie' Boga w Wielkiej Improwizacji?,2025-11-28 10:01:15.031
cmiip010x002pqh7m4n6v7a8z,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,"Jakie znaczenie ma fakt, że Wielka Improwizacja jest TRZECIĄ improwizacją Konrada w dramacie?",2025-11-28 10:01:15.031
cmiip010x002oqh7mxowitmjj,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,Co oznacza 'chytrość rozumu' (List der Vernunft) w filozofii Hegla i jak mesjanizm ją odwraca?,2025-11-28 10:01:15.031
cmiip010x002nqh7m4r41x5fg,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,Jaką rolę w interpretacji postkolonialnej pełni mesjanizm według koncepcji 'appropriation'?,2025-11-28 10:01:15.031
cmiip010x002mqh7mybnyxmue,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,"Jak Leibnizowska teodyceja, krytykowana przez Konrada, wyjaśnia istnienie zła?",2025-11-28 10:01:15.031
cmiip010x002lqh7m7kcpf988,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,"Co według filozofii Schellinga oznacza, że poeta jest 'organem Absolutu'?",2025-11-28 10:01:15.031
cmiip010w002kqh7ml174pw91,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,Jak Natalia Piórczyńska interpretuje 'lucyferyczny' charakter buntu Konrada?,2025-11-28 10:01:15.031
cmiip010w002jqh7mpuvcpnmd,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,4,Który element teozofii Boehmego tłumaczy słowa Konrada o ataku 'przeciw naturze' Boga?,2025-11-28 10:01:15.031
cmiip010w002iqh7mxdc1g87t,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Co Mickiewicz miał na myśli pisząc w liście o 'wyrzygnięciu dumy'?,2025-11-28 10:01:15.031
cmiip010w002hqh7mwzr27rzh,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Na czym polega ambiwalencja żądania 'rządu dusz' przez Konrada?,2025-11-28 10:01:15.031
cmiip010w002gqh7mngv31hfb,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Jaką funkcję pełni omdlenie Konrada w strukturze dramatu?,2025-11-28 10:01:15.031
cmiip010w002fqh7mr8zxe3ao,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Czym różni się polski prometeizm od klasycznego mitu Prometeusza?,2025-11-28 10:01:15.031
cmiip010v002eqh7m4wkut85w,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Co według Alfreda Galla stanowi mesjanizm w perspektywie postkolonialnej?,2025-11-28 10:01:15.031
cmiip010v002dqh7mhp84wojj,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Do jakiej biblijnej księgi nawiązuje konflikt Konrada z milczącym Bogiem?,2025-11-28 10:01:15.031
cmiip010v002cqh7mj44quoc0,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Która badaczka analizowała Wielką Improwizację jako 'mechanizm obronny rozbitej podmiotowości'?,2025-11-28 10:01:15.031
cmiip010v002bqh7mxxjzz612,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Co według Wiktora Weintrauba oznacza termin 'romantyczny tytanizm'?,2025-11-28 10:01:15.031
cmiip010v002aqh7mwoqcoq1l,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Jak Maria Janion określiła funkcję mesjanizmu w polskiej kulturze?,2025-11-28 10:01:15.031
cmiip010v0029qh7mcpso25wx,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Dlaczego według Stefanowskiej postać Chrystusa w 'Księgach narodu' została zsekularyzowana?,2025-11-28 10:01:15.031
cmiip010u0028qh7m22wyaxah,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Co Zofia Stefanowska rozumiała przez 'figurę' w interpretacji mesjanizmu?,2025-11-28 10:01:15.031
cmiip010u0027qh7miyhzvbzm,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,"Słowa Konrada 'Stamtąd przyszły siły moje, skąd do Ciebie przyszły Twoje' nawiązują do jakiej koncepcji?",2025-11-28 10:01:15.031
cmiip010u0026qh7mje7d9y3d,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,"Który romantyczny filozof rozwinął koncepcję poety-demiurga, obecną w Wielkiej Improwizacji?",2025-11-28 10:01:15.031
cmiip010u0025qh7mdl223mq3,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,"Co oznacza termin 'Ungrund' w teozofii Boehmego, do której nawiązuje Wielka Improwizacja?",2025-11-28 10:01:15.031
cmiip010u0024qh7m4e8cf3mq,CLOSED_SINGLE,HISTORICAL_LITERARY,Dziady cz. III,3,Który filozof mistyczny wpłynął na koncepcję 'natury Boga' atakowanej przez Konrada?,2025-11-28 10:01:15.031
cmiip010t0023qh7m8g22mf3x,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,5,"Przeanalizuj teozoficzne i filozoficzne źródła Wielkiej Improwizacji (Boehme, Schelling, Leibniz, Księga Hioba). Jak te różne tradycje współistnieją w monologu Konrada i jaką tworzą całość?",2025-11-28 10:01:15.031
cmiip010t0022qh7mbt890f7k,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,5,"Porównaj trzy główne paradygmaty interpretacyjne mesjanizmu Mickiewicza: hermeneutyczny (Stefanowska), psychoanalityczny (Janion) i postkolonialny (Gall). Oceń ich komplementarność i ograniczenia oraz zaproponuj syntezę.",2025-11-28 10:01:15.031
cmiip010t0021qh7md3v1f9vx,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,4,Przeanalizuj funkcję 'ambiwalencji' w Dziadach cz. III jako świadomej strategii artystycznej Mickiewicza. Jak niedopowiedzenia i wieloznaczności wpływają na interpretację dzieła?,2025-11-28 10:01:15.031
cmiip010t0020qh7mmygpgm12,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,4,Przeanalizuj mesjanizm Mickiewicza jako 'kontrdyskurs' wobec filozofii Hegla w perspektywie postkolonialnej. Oceń trafność tej interpretacji.,2025-11-28 10:01:15.031
cmiip010t001zqh7mgfiwjcs9,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,3,Omów romantyczną koncepcję poety-demiurga w Wielkiej Improwizacji. Jak Konrad realizuje ten ideał i gdzie napotyka jego granice?,2025-11-28 10:01:15.031
cmiip010t001yqh7mgo7ahk2s,ESSAY,HISTORICAL_LITERARY,Dziady cz. III,3,Przeanalizuj problem teodycei w Wielkiej Improwizacji. Jak Konrad polemizuje z klasycznymi rozwiązaniami tego problemu i czy jego argumentacja jest przekonująca?,2025-11-28 10:01:15.031
cmiip010s001xqh7mzciq21mp,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,"Porównaj interpretację hermeneutyczną (Stefanowska), psychoanalityczną (Janion) i postkolonialną (Gall) mesjanizmu. Które elementy są wspólne, a które specyficzne dla każdej metody?",2025-11-28 10:01:15.031
cmiip010s001wqh7msgd8y9tz,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,"Jak wiersze z rękopisów III cz. Dziadów ('Do Samotności', 'Te rozkwitłe świeżo drzewa...', 'Ja w mej chacie spać nie mogę...') oświetlają genezę i funkcję Wielkiej Improwizacji?",2025-11-28 10:01:15.031
cmiip010s001vqh7m4k82v25s,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,5,Przeanalizuj funkcję autocenzury (niedokończonego bluźnierstwa) w Wielkiej Improwizacji jako świadomej strategii artystycznej. Jak wpływa ona na interpretację tekstu?,2025-11-28 10:01:15.031
cmiip010s001uqh7mulw0n5a0,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Wyjaśnij paradoks 'polskiej mentalności postkolonialnej' według Marii Janion.,2025-11-28 10:01:15.031
cmiip010s001tqh7m6hsm5hf1,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Na czym polega 'lucyferyczny' (nie szatański) charakter buntu Konrada według Natalii Piórczyńskiej?,2025-11-28 10:01:15.031
cmiip010s001sqh7mi1bu9jps,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,"Wyjaśnij, dlaczego Heglowska 'chytrość rozumu' (List der Vernunft) była nie do przyjęcia dla Mickiewicza i jak mesjanizm ją odwraca.",2025-11-28 10:01:15.031
cmiip010r001rqh7ma2r1gpxs,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Jak Kwiryna Ziemba interpretuje utożsamienie Konrada z 'Milionem' jako mechanizm obronny?,2025-11-28 10:01:15.031
cmiip010r001qqh7muwsfu29c,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,4,Jak Alfred Gall interpretuje mesjanizm w perspektywie postkolonialnej? Wyjaśnij pojęcie 'kontrdyskursu' i 'appropriation'.,2025-11-28 10:01:15.031
cmiip010r001pqh7mub3l7i88,SHORT_ANSWER,HISTORICAL_LITERARY,Dziady cz. III,3,"Wyjaśnij, czym jest 'figura' w interpretacji Zofii Stefanowskiej i jak stosuje się do mesjanizmu.",2025-11-28 10:01:15.031
